frame_id,timestamp,tracking_cost,valid_projected_points,residual_mean,residual_median,residual_p95,inlier_ratio,relative_translation_m,relative_rotation_deg,tracking_failure,fallback_used,fallback_reason,keyframe_inserted,active_window_keyframes,active_inverse_depth_points
39,4.043107,172546.5405748665,592,22.257637610327098,10.572328943100871,76.80592998285115,0.7027027027027027,1.985276005288276,0.36344977327845845,False,False,,True,5,3000
40,4.146888,108427.01244064528,711,16.068106031743255,8.099627816502384,65.28983826246022,0.8185654008438819,1.0032330928624784,0.09414166233945466,False,False,,False,5,3000
41,4.25046,182403.91970309283,579,23.65271336929879,12.662185634332587,86.01069491473808,0.7098445595854922,2.0002020462291714,0.33963668986269374,False,False,,True,5,3000
42,4.354202,128198.97404226683,629,15.155251223414767,8.066549868133123,57.806702483109596,0.8108108108108109,1.0137608977091639,0.1118164488718388,False,False,,False,5,3000
43,4.45794,181698.39344606234,555,25.22882903712202,12.46045809561646,93.47437459190392,0.7045045045045045,2.0323881614242683,0.2896619391772869,False,False,,True,5,3000
44,4.561559,107511.49481804713,723,18.057550906722604,8.320067887387737,68.96964338371396,0.7994467496542186,1.015766077315265,0.1702826949530369,False,False,,False,5,3000
45,4.665293,178377.7994030137,581,23.273682008809587,12.33133283715344,77.47423608927517,0.7160068846815835,2.023500808668865,0.4441879077603769,False,False,,True,5,3000
46,4.768912,110639.71463786183,680,14.947189596049913,6.852522331114834,55.46261530447191,0.8323529411764706,1.0001134955628626,0.04172870504369703,False,False,,False,5,3000
47,4.872532,174167.10407074928,568,22.106527605236757,10.699632361666733,89.45094853430076,0.75,1.9943398598427475,0.14229000143403026,False,False,,True,5,3000
48,4.976146,105440.63083191341,694,13.710171044954945,7.6733654303459815,46.170651703659786,0.845821325648415,0.9887947098281519,0.1850639778783643,False,False,,False,5,3000
49,5.079909,182588.24898669735,553,22.545895631574673,11.196545528751741,85.04509515606605,0.7323688969258589,1.9810269084830467,0.17868633578456766,False,False,,False,5,3000
50,5.183503,215089.35479927022,501,28.921791640457844,14.288531713783982,102.42131515982916,0.6586826347305389,2.9468770743732433,0.1418826955283761,False,False,,True,5,3000
51,5.287117,129466.81311222019,714,23.667352317716414,10.566765083556142,105.33371482454706,0.7408963585434174,1.0070939225038706,0.12091631768451294,False,False,,False,5,3000
52,5.390861,194329.22856410767,552,27.446631110368823,14.210276866855594,112.88556567447064,0.677536231884058,2.0202656296518535,0.2363967395089066,False,False,,False,5,3000
53,5.494473,219689.01329313594,498,28.68470449297279,16.12279647037586,103.06667141141796,0.6485943775100401,2.986803582725071,0.46651969825902195,False,False,,True,5,3000
54,5.598233,109479.53875575638,683,14.684724954624631,6.988609702412909,56.840443157255244,0.8404099560761347,0.9789583525587556,0.10504009521801622,False,False,,False,5,3000
55,5.701829,170348.33961168787,580,21.09381099635163,10.348528701364714,78.98148366193914,0.7362068965517241,1.956492959073855,0.1595168772245033,False,False,,True,5,3000
56,5.805571,107212.38010629086,694,14.908563815199683,7.744071538344478,54.15894348318846,0.8270893371757925,0.9724336877736875,0.22434946873918407,False,False,,False,5,3000
57,5.909185,171522.46037128443,592,22.753745490022943,12.252968186795016,87.95016123017207,0.722972972972973,1.9410223709219685,0.32223084081594267,False,False,,True,5,3000
58,6.012921,107399.76539464752,710,15.663769534265628,7.777921665177473,56.75676531596867,0.8056338028169014,0.9643312646312399,0.18991439543665345,False,False,,False,5,3000
59,6.116541,169902.2979428464,601,21.275836555300106,11.670174987866375,71.45778180395,0.7088186356073212,1.9323745568827473,0.3657185051761232,False,False,,True,5,3000
60,6.220278,114906.33421265273,671,14.359331625442989,7.585272834298991,56.09909679705472,0.8330849478390462,0.9555067720007492,0.13798148061958793,False,False,,False,5,3000
61,6.323895,171840.7908942352,565,19.593039224714747,10.61299308579953,68.40674163318388,0.7646017699115044,1.9205094606143673,0.4430378748560136,False,False,,True,5,3000
62,6.427659,100252.51062300763,695,13.93203986373097,7.125506579880195,48.807970161587576,0.8474820143884892,0.951849798141191,0.29678618651673877,False,False,,False,5,3000
63,6.531383,163981.17832044768,586,18.5787458954437,10.825001077585412,62.10382390670614,0.7559726962457338,1.8918564967806508,0.4251092247285941,False,False,,True,5,3000
64,6.634992,97347.64507587234,685,11.71069668546677,5.9907712828673425,45.26299241742845,0.8832116788321168,0.9401155396637856,0.25882037092506666,False,False,,False,5,3000
65,6.738741,163527.6765273635,568,17.03382428377424,8.708838177547747,61.08569463520652,0.7940140845070423,1.8625096948299633,0.726828381417,False,False,,True,5,3000
66,6.84235,124511.15295827562,678,18.426831038785945,6.493037482422629,81.43566441063386,0.7876106194690266,0.9206844007822469,0.3134429146322367,False,False,,False,5,3000
67,6.945963,163773.12316233898,598,23.667959525929323,8.766034646089878,110.47481165482694,0.7374581939799331,1.8395051229730586,0.4748702515080894,False,False,,False,5,3000
68,7.049705,208927.02668498506,510,29.215821691694046,14.56322524275889,128.00360908691835,0.6803921568627451,2.708950216621125,0.5781243225730526,False,False,,False,5,3000
69,7.153323,254878.53913419603,458,40.583045927115755,23.841276975467853,135.61083877350939,0.5152838427947598,3.4931588024660454,0.8731900247113122,False,False,,False,5,3000
70,7.256934,274006.43778076797,364,38.414091918483145,23.45962240437342,129.68929801462747,0.5137362637362637,4.459304608398527,0.7939311873839915,False,False,,False,5,3000
71,7.360549,297993.13696893514,308,40.36465162000886,31.898541491738698,111.20259635066968,0.39935064935064934,5.183442251648336,1.1117390956608293,True,True,constant_velocity,False,5,3000
72,7.464167,269542.06754229893,282,60.576144029320474,47.712385497442064,159.65532662586918,0.3191489361702128,6.140612658063907,1.074535318600389,True,True,constant_velocity,False,5,3000
73,7.567786,302875.8165687599,273,39.097460092140174,30.532310774877118,108.26409657220127,0.41025641025641024,6.93526290260844,1.137485823437869,True,True,constant_velocity,False,5,3000
74,7.671396,306404.10010866984,270,43.17191860809757,34.44634171625283,108.21792637476217,0.3962962962962963,7.6970691870668775,1.3353503804395925,True,True,constant_velocity,False,5,3000
75,7.775144,273978.6386220441,406,46.60914890344389,31.05963315274427,142.12031614072544,0.458128078817734,5.479939394353889,9.54121559432177,True,True,constant_velocity,False,5,3000
76,7.878754,312869.66517477704,256,50.73625043347135,38.768628567575824,134.4956637138734,0.36328125,8.152570126862361,3.7025904831885916,True,True,constant_velocity,False,5,3000
77,7.982493,224375.91487210462,713,60.792177292135385,51.75796384414521,174.63218196845165,0.34642356241234223,0.8780022795111455,3.364274312842104,True,True,lk_pnp,False,5,3000
78,8.086111,294461.8435460946,236,63.14713396707665,51.28864406421884,170.73810313930048,0.2711864406779661,8.267617090881648,1.4631837937545022,True,True,last_safe_pose,False,5,3000
79,8.189849,325735.6767581543,195,49.582527325812315,40.45552455822088,116.09428301277812,0.31794871794871793,11.45200783963631,2.631942436050703,True,True,last_safe_pose,False,5,3000
80,8.29347,219791.22409752008,792,56.37694219790428,44.686528191576144,153.2659810549947,0.375,0.4124195903082842,1.3629620001594922,False,False,,True,5,3000
81,8.397102,121037.62366748333,713,20.188924639066727,9.36537589896804,84.44920294133746,0.761570827489481,0.7061101149646377,0.10659121262861074,False,False,,False,5,3000
82,8.500847,158334.57163434173,676,26.549527492867558,13.490457221977294,107.75792750872628,0.6819526627218935,1.3741580843477734,0.24815103783748652,False,False,,False,5,3000
83,8.604438,194615.87986021332,616,32.649487980766786,18.567801757069816,124.86886285571617,0.586038961038961,2.029408517820629,0.3770204279936735,False,False,,True,5,3000
84,8.708175,96172.86699592628,734,15.732999492036193,7.311937560251181,59.7234248114413,0.829700272479564,0.6427186627412731,0.2627745482556803,False,False,,False,5,3000
85,8.811795,149692.19030861178,645,22.127875092100588,11.095875361969405,88.30031847717021,0.737984496124031,1.2664555501301755,0.7711084528467493,False,False,,False,5,3000
86,8.915403,177318.7682529204,579,19.853078769840515,12.455074600265164,57.51677849831168,0.7236614853195165,1.8737971016129829,1.1033925606502042,False,False,,False,5,3000
87,9.019162,193980.72981612218,574,23.910510968580155,15.503107220824674,71.30333051938298,0.6480836236933798,2.4732999482453004,1.0434095570150888,False,False,,True,5,3000
88,9.12289,66594.05557644367,766,12.335584215651206,6.1903657082816395,38.87591856192686,0.8851174934725848,0.5796280104248077,0.3987422431874676,False,False,,False,5,3000
89,9.226512,115479.61684103624,727,18.761832728428775,10.75103237269009,58.091054179864756,0.7716643741403026,1.1417690682130033,0.6461915344076034,False,False,,False,5,3000
90,9.330247,148247.77977219192,670,21.228171937622133,13.228026998040736,76.32381325223163,0.7238805970149254,1.6966061788077615,1.0308733692914838,False,False,,True,5,3000
91,9.433986,82906.1452793854,749,15.480211917199252,8.21802029674555,62.11175603572801,0.8744993324432577,0.5264683590574453,0.5793425105831748,False,False,,False,5,3000
92,9.537749,114942.95438480681,708,17.500925373773402,10.606335162733473,54.461734257929265,0.7951977401129944,1.0388118354488634,1.1073067901315783,False,False,,True,5,3000
93,9.641587,72557.01445352679,762,13.695799475914656,6.531315642045691,57.848102661776295,0.8740157480314961,0.5020144409465235,0.919164820581966,False,False,,False,5,3000
94,9.745342,106639.32911777361,707,15.500741268502225,7.719261500549081,53.5053744933969,0.8217821782178217,0.9946086920386185,1.9922897587217425,False,False,,True,5,3000
95,9.849229,55107.07824299037,789,12.53212268870733,5.514751061509514,44.73829599781851,0.8821292775665399,0.481753477116054,1.2697116957836312,False,False,,True,5,3000
96,9.953059,68158.31793780274,765,12.852871525573168,6.273107629905425,43.33936859675409,0.8823529411764706,0.4677685600396879,1.518318644243026,False,False,,True,5,3000
97,10.05693,51326.12899163446,777,10.461533208193542,4.895351704493763,38.381033577230895,0.9163449163449163,0.4583570742635348,1.6997785421459246,False,False,,True,5,3000
98,10.16083,51547.43538416078,785,10.48686744073546,6.11302099075084,33.76994637777689,0.9070063694267516,0.45227279924649844,1.897557437433469,False,False,,True,5,3000
99,10.26466,60780.50096793399,791,11.929749259288826,6.025147763872226,42.93188194667239,0.8621997471554994,0.45119691946639934,2.1589135827901083,False,False,,True,5,3000
100,10.36867,62774.90313383913,771,12.134543811622374,6.27277687599306,40.877922905854106,0.8690012970168612,0.442639959974674,2.403154094973066,False,False,,True,5,3000
101,10.47264,69149.84764122714,763,11.603632551205427,6.310060896955449,39.11716159837705,0.8715596330275229,0.4310819310243308,2.63387857126696,False,False,,True,5,3000
102,10.57663,77168.02828621442,767,13.289129849561464,7.796036199770192,43.56082160644062,0.8539765319426337,0.4177117351640133,2.888635315384332,False,False,,True,5,3000
103,10.68062,66259.7459857118,778,11.98303710148026,7.73276772007619,35.09378227547906,0.8727506426735219,0.4113990819305606,3.176154762436014,False,False,,True,5,3000
104,10.78461,78114.96950296804,774,14.728895957980365,8.118107612761719,57.57720801675478,0.8475452196382429,0.4101214898010264,3.4238492526570043,False,False,,True,5,3000
105,10.88875,73791.98923601187,782,14.126291372088529,8.163784858621717,56.38403580937669,0.8427109974424553,0.39883512733914284,3.563540834856421,False,False,,True,5,3000
106,10.99272,63640.41653180931,789,12.024123304595614,7.615812777176615,40.226003231746816,0.8795944233206591,0.39430180826095707,3.7204566337797913,False,False,,True,5,3000
107,11.09659,75442.74239312767,769,14.340600409147022,9.818207984286602,44.389272719957454,0.8634590377113134,0.3893518298065601,3.8092545710442134,False,False,,True,5,3000
108,11.20057,84508.01172982901,775,15.255819683976036,10.08221920883905,43.591556410026506,0.8296774193548387,0.38504588395644557,3.785870102106063,False,False,,True,5,3000
109,11.30431,85087.94495383347,778,15.493162614719035,10.161221500179579,45.99812842933168,0.7969151670951157,0.388314039128863,3.7669955134968935,False,False,,True,5,3000
110,11.40818,75182.87531127721,778,13.774748732513972,8.98250614383003,41.61000289394263,0.8444730077120822,0.3906452788143311,3.722075032208067,False,False,,True,5,3000
111,11.51192,95430.78600827385,769,15.86797431810016,10.771155905868042,43.01818314274296,0.7711313394018205,0.38288937578204985,3.672649978198444,False,False,,True,5,3000
112,11.61553,79371.1689215069,769,13.325315419697683,8.796074545233353,40.780083789657354,0.8413524057217165,0.380745041729547,3.577421495774588,False,False,,True,5,3000
113,11.71927,77627.36575753523,780,13.806357531329041,9.342417777487071,41.95345886865286,0.8461538461538461,0.3795955739419644,3.4258467304060556,False,False,,True,5,3000
114,11.82277,81645.3376838521,787,15.162116067947757,10.26160909531896,46.01424047476584,0.8310038119440915,0.3761108980519508,3.2614713375491764,False,False,,True,5,3000
115,11.92638,80054.57117268952,789,14.870325563709203,9.812453089020622,43.82896152681132,0.8174904942965779,0.37566521900356553,3.1892103648853785,False,False,,True,5,3000
116,12.03,79698.29797324463,791,14.893598515257644,9.400780399369665,45.031723123879864,0.8116308470290771,0.3751527200327984,2.967368941191994,False,False,,True,5,3000
117,12.13361,71890.00657096409,782,13.063671525010879,7.8941250266687675,42.60264728602615,0.850383631713555,0.3746932229045221,2.7152284285212507,False,False,,True,5,3000
118,12.2371,71120.64724688377,773,13.826771794418184,8.485707542006878,45.79563527903376,0.8589909443725744,0.3780100124897825,2.5902551434363534,False,False,,True,5,3000
119,12.3406,79418.49337371967,774,15.81977729871695,8.722175694784344,55.613589400638595,0.8152454780361758,0.3769415890848755,2.1719558396740446,False,False,,True,5,3000
120,12.44411,97066.12793446856,768,17.92983311576386,10.623685815804539,57.935683633507445,0.78125,0.3795187164155575,2.015023967333625,False,False,,True,5,3000
121,12.54767,100549.55888772232,741,18.02482161193965,10.134219456810285,58.95164881358812,0.7773279352226721,0.38231400886497335,1.9913441307850106,False,False,,True,5,3000
122,12.65107,104388.37243105727,748,17.638664154343115,11.350073298773832,57.454725220420556,0.7767379679144385,0.393758607898518,1.7066311104206278,False,False,,True,5,3000
123,12.75469,122546.37439030193,735,19.943343417308064,12.954052112934278,60.99294193617597,0.726530612244898,0.39890886254581176,1.518462123401643,False,False,,True,5,3000
124,12.85806,117105.51795435358,757,21.200440659717227,12.378163385849419,75.35079156289132,0.7186261558784677,0.41292606696507256,1.4435896524303313,False,False,,True,5,3000
125,12.96167,134280.88035503688,725,21.536841697909495,13.263385858146478,72.39217691550272,0.7089655172413794,0.4175741171506105,1.3215355687377413,False,False,,True,5,3000
126,13.0652,119089.71138272778,750,19.839321971018247,12.933497571637215,57.57502329757637,0.736,0.42663766313107615,1.223346756789611,False,False,,False,5,3000
127,13.16877,161676.3833451957,674,23.868227419923294,15.835047423032911,75.5024885379617,0.6795252225519288,0.8715575498547661,2.2209784500030576,False,False,,True,5,3000
128,13.27235,115126.63234716647,752,19.549911819979304,11.949282509411063,62.74640029565985,0.7473404255319149,0.4621899441426448,0.9463341643066128,False,False,,False,5,3000
129,13.37588,174357.8299679808,660,24.88521236105932,17.935651873050745,73.43128599698511,0.6333333333333333,0.937884795326392,1.8034794785735488,False,False,,True,5,3000
130,13.4795,129943.97584645558,728,21.35227994260891,11.563020426910093,76.85747662843711,0.7197802197802198,0.4857577863780301,0.7820559190134191,False,False,,False,5,3000
131,13.58311,170813.0726450726,641,23.292730004189323,14.405689282121898,70.80492114187089,0.6552262090483619,0.988306187383482,1.4792960774741042,False,False,,False,5,3000
132,13.68672,202382.67788881817,564,26.002849678778936,17.312611155601488,76.21753167916113,0.6170212765957447,1.4967570868833862,2.081332730453017,False,False,,True,5,3000
133,13.79034,120395.92398151096,738,18.930732970481564,12.106909708437541,59.78834851411245,0.7452574525745257,0.5304747580470027,0.47214727068999685,False,False,,False,5,3000
134,13.89395,161267.5143597679,664,23.447461610713475,14.888349044834854,77.94886096523574,0.6746987951807228,1.0807532572704848,0.8035116189822994,False,False,,False,5,3000
135,13.99767,190784.87776226213,578,24.660921861671902,17.277526912347,84.43867099861838,0.6730103806228374,1.6283525954594078,1.1381092493572147,False,False,,False,5,3000
136,14.1013,223206.59266867905,508,28.166899452031185,20.267044409978723,89.66730940829015,0.5905511811023622,2.2170970376042374,1.4786909040933813,False,False,,False,5,3000
137,14.20492,241857.01005577465,459,29.83417613166472,22.01299136589327,90.70523626708608,0.5446623093681917,2.807578750629894,1.7605111658182448,False,False,,True,5,3000
138,14.30854,122963.9185928314,740,19.460824617446118,13.189488321609772,58.92111623947263,0.7351351351351352,0.6210177439511528,0.18965550769001271,False,False,,False,5,3000
139,14.41227,173615.547619359,622,23.848086399315378,15.872253853151236,77.47421909347734,0.6784565916398714,1.2552764442059445,0.3735955051101051,False,False,,False,5,3000
140,14.51589,161338.48459693432,534,35.39205979501905,25.462726401919284,108.25464583571178,0.49250936329588013,1.8893461716775344,0.5780952281263569,True,True,lk_pnp,False,5,3000
141,14.61968,244640.98418710008,426,28.95572937227733,19.79122898440673,93.40033907524074,0.6009389671361502,2.5590720820370647,0.7307115851295658,False,False,,False,5,3000
142,14.72326,262187.40022467455,358,30.059151555448395,17.318090055938825,100.80760974771366,0.5977653631284916,3.282194159356872,0.8423530770852626,False,False,,False,5,3000
143,14.82686,271940.31989651266,323,28.590969461362203,19.824626997245474,86.84317556091379,0.5975232198142415,3.9825130448032517,0.8538158077443724,False,False,,False,5,3000
144,14.93048,282535.4004729612,306,32.75536713447476,21.165061328340734,105.11852162512446,0.5490196078431373,4.722261143952713,0.9398324153143314,False,False,,False,5,3000
145,15.0341,285785.6674102484,293,31.378801445366086,22.779622395538212,91.56638311833616,0.5494880546075085,5.430175232608704,1.0023665524950884,True,True,constant_velocity,False,5,3000
146,15.13784,292572.1181370056,280,32.254624070126034,24.685043851105803,86.95354407110204,0.5071428571428571,6.193716108977501,1.1206948915462667,True,True,constant_velocity,False,5,3000
147,15.24145,315872.9564513167,252,52.16510670926572,44.0907516451206,131.4395008998776,0.3531746031746032,7.00910107071204,3.192106591639705,True,True,constant_velocity,False,5,3000
148,15.34508,328245.4215447622,215,67.31956926740436,61.540311574507626,153.4332663593481,0.2837209302325581,10.222271242945098,4.3550100405575565,True,True,constant_velocity,False,5,3000
149,15.44881,326825.12088102667,236,67.12501292225812,54.180581123434166,164.16883391016643,0.2669491525423729,7.365957583901099,4.3356161672173,True,True,constant_velocity,False,5,3000
150,15.55255,287790.1057686642,540,54.935884121481514,49.27670029320664,126.80352793728258,0.2611111111111111,45.808578839463564,44.61132123981484,True,True,constant_velocity,False,5,3000
151,15.65617,234769.96667618022,718,49.996291613523944,37.961871157607945,140.32475861673635,0.3579387186629526,0.7650092881263235,5.021724918267742,False,False,,True,5,3000
152,15.7599,101511.37800616214,688,14.445239641421574,5.299957852190069,58.57636615011369,0.8415697674418605,0.7970643928511999,0.44483694184356143,False,False,,False,5,3000
153,15.86364,154564.61660445406,613,20.351219178768943,9.152917265827554,78.10362179317487,0.732463295269168,1.6047492343162957,0.6937309120653952,False,False,,False,5,3000
154,15.96739,187347.31778256173,544,23.06582751029494,12.03669439521033,78.88055186309064,0.6985294117647058,2.4301338300117403,0.7731771978686588,False,False,,False,5,3000
155,16.07102,221841.16822425832,491,29.32860710860077,16.398120432537524,102.54963057714278,0.6171079429735234,3.242712646106987,0.8851210458713401,False,False,,False,5,3000
156,16.17474,241288.39683641473,434,33.406217727940835,18.662678011186244,109.40364244665781,0.6082949308755761,4.039012867168855,0.8070035216070653,False,False,,True,5,3000
157,16.27845,94677.58081288202,706,14.21850166829414,7.326890683783468,47.207314926240336,0.8555240793201133,0.8138753883087088,0.16906457443530565,False,False,,False,5,3000
158,16.38209,150846.32245869437,606,19.48224220746855,10.859462516235592,70.49476220291076,0.7854785478547854,1.6276692394332863,0.2565663009729055,False,False,,False,5,3000
159,16.48571,194684.37949879735,535,24.184141872700028,14.78866617696795,73.1644426669503,0.697196261682243,2.423847288759398,0.43077887048014696,False,False,,False,5,3000
160,16.58933,230307.46651510973,473,29.331792058936525,20.59506928763679,89.11529834062037,0.5813953488372093,3.235285080137575,0.6285403476755196,False,False,,False,5,3000
161,16.69309,,419,61.365585167806756,51.54819919900399,145.40057013048133,0.22911694510739858,4.502030562239962,1.2763227594742468,True,True,lk_pnp,False,5,3000
162,16.79668,305524.8896614881,345,62.24303725701147,47.908598905966045,159.18186165019912,0.28405797101449276,5.85625036465723,3.32553980431627,True,True,constant_velocity,False,5,3000
163,16.90043,258073.83693639276,498,47.7597677170026,31.36618255384662,134.94224001301046,0.42570281124497994,5.059752670274686,9.331846311410713,True,True,lk_pnp,False,5,3000
164,17.00419,175605.5643383217,783,37.82208538898452,24.08393973452813,113.49089651563158,0.51213282247765,61.590182357420794,82.5875348158022,True,True,constant_velocity,False,5,3000
165,17.1079,271334.0270352092,474,47.78479991672758,37.01178669429296,127.12847339519983,0.3670886075949367,13.269016321472353,21.259652137344727,True,True,constant_velocity,False,5,3000
166,17.21165,259532.43441951927,489,46.613599700579734,31.03714783111576,133.24405060793802,0.41922290388548056,2.893203058103739,3.024748442062444,False,False,,True,5,3000
167,17.31539,158486.29306165452,662,23.233858079971064,14.608455063780681,75.22672510896582,0.6797583081570997,0.8094308650148575,0.5801637664890666,False,False,,False,5,3000
168,17.41915,210184.73333565408,586,32.577446466466405,19.980178201923508,95.4906110727126,0.5750853242320819,1.6171916629161631,1.180759496128396,False,False,,False,5,3000
169,17.52287,247331.70388728994,448,34.721104219326584,22.383799779814574,111.02934473084328,0.5379464285714286,2.4122659199338807,1.766243017007707,False,False,,True,5,3000
170,17.62648,143292.25246846527,709,23.22007742316267,13.293823552658381,79.21393678618688,0.6981664315937941,0.7924811245610203,0.638897382543458,False,False,,False,5,3000
